ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
8749	Redcom, Khabarovsk, Russia	1998-04-09	5,457	27,904	15	1
5567	National Research Tomsk Polytechnic University	1996-03-05	5,482	27,648	6	
13230	Newcom Port Ltd	2000-05-11	5,473	27,648	6	
28769	Closed Joint Stock Company SibTransTelecom	2003-02-19	5,479	27,648	74	
39001	CJSC "Comstar-Regions"	2005-11-25	5,463	27,648	9	
44265	Smoltelecom Ltd	2007-12-13	5,474	27,648	4	
49060	UnionLine Ltd.	2009-04-02	5,481	27,648	5	
16020	ZAO Tascom	2000-11-27	5,491	27,392	21	
29497	Mobile TeleSystems Open Joint Stock Company	2003-09-26	5,490	27,392	89	
31376	Smart Telecom Limited	2004-04-28	5,504	27,136	12	1
9123	OOO TimeWeb	2008-04-01	5,522	26,880	91	5
31323	United Networks Ltd.	2004-04-14	5,508	26,880	12	1
34352	MarComNet	2004-12-22	5,521	26,880	11	1
42087	OJSC "MTS"	2006-12-15	5,523	26,624	4	
48176	OOO SET	2008-10-22	5,551	26,624	24	1
25535	Autonomous Non-commercial Organization "Regional N	2002-12-27	5,565	26,368	23	1
8752	OAO "ASVT"	1998-04-15	5,621	25,600	4	1
21191	Closed Joint Stock Company "SeverTransTeleCom"	2001-09-21	5,622	25,600	53	8
34300	JSC Internet-Cosmos	2004-12-10	5,620	25,600	7	
34629	"Resurs-Svyaz" Ltd	2005-03-02	5,652	25,600	6	
42514	Signal Service LLC	2007-03-05	5,632	25,600	6	1
43793	TVINGO Telecom Ltd.	2007-09-28	5,633	25,600	8	
49218	Nizhnetagilskie Kompyuternye Seti LLC	2009-04-29	5,636	25,600	7	
50060	Annet Ltd.	2009-11-05	5,638	25,600	14	
3316	Association of scientific and educational organiza	1995-02-13	5,661	25,344	52	3
35645	Limited Liability Company "VLADINFO"	2005-09-23	5,655	25,344	16	
49301	Transtelecom-DV	2009-05-14	5,682	25,088	36	1
12846	OJSC Rostelecom	1999-12-08	5,713	24,832	6	
21414	RusComNet Ltd.	2001-12-03	5,688	24,832	8	1
29648	OJSC MegaFon	2003-10-31	5,687	24,832	48	
31213	OJSC MegaFon	2004-03-23	5,709	24,832	19	
39028	CJSC "ER-Telecom Holding"	2011-02-07	5,691	24,832	32	3
39442	JSC UNICO	2006-02-22	5,707	24,832	25	
3218	Space Research Institute of Russian Academy of Sci	1994-04-28	5,798	24,576	6	
9110	"AMT GROUP TELECOM" Limited Liability Company	1998-12-22	5,801	24,576	3	
12622	JSC Comintern Online	1999-08-24	5,802	24,576	4	
13105	LUKOIL Technology Services GmbH	2000-03-20	5,716	24,576	23	1
15638	Ussuri-Teleservice Ltd.	2008-03-31	5,785	24,576	10	
21287	Closed Joint-Stock Company "Integration of Communi	2001-10-17	5,840	24,576	3	1
25308	CityLanCom LTD	2002-09-26	5,769	24,576	6	1
28968	Eurasia Telecom Ltd.	2003-04-23	5,804	24,576	4	1
29124	ISP "Gorcom"	2003-06-11	5,835	24,576	17	1
30784	Iskratelecom CJSC	2003-12-03	5,788	24,576	2	
31357	Limited Company Information and Consulting Agency	2004-04-23	5,830	24,576	7	
34038	OJSC "Vimpelcom"	2004-10-06	5,811	24,576	4	
35125	OJSC Rostelecom	2005-06-07	5,742	24,576	4	
41789	LLC Teledyne Systems Limited	2006-10-25	5,787	24,576	38	
49816	CJSC "Comstar-Regions"	2009-09-16	5,728	24,576	8	
21483	OJSC "Vimpelcom"	2001-12-28	5,854	24,320	31	
44056	Trytech Ltd.	2007-11-12	5,847	24,320	9	
25537	Garant-Park-Telecom, Ltd.	2002-12-27	5,881	23,808	6	
41822	CJSC "COMSTAR-regions"	2006-10-31	5,884	23,808	43	
24923	South-East Transtelecom Joint Stock Co.	2002-05-23	5,898	23,552	24	1
31261	GARS Telecom	2004-04-01	5,909	23,296	18	1
15672	OOO Telecom TZ	2000-09-08	5,932	23,040	65	1
43132	OJSC Rostelecom	2007-06-12	5,936	23,040	5	
48092	Closed Joint-Stock Company Nizhegorodskaya Cellula	2008-10-13	5,935	23,040	8	
56330	CJSC "ER-Telecom Holding"	2011-01-31	5,962	22,784	8	3
57026	CJSC "ER-Telecom Holding"	2011-07-05	5,948	22,784	11	1
8491	Business Sviaz Holding	1997-10-03	5,992	22,528	5	1
15673	Teleseti Plus Ltd.	2007-12-12	5,976	22,528	9	
197078	YARNET-AS Yarnet, Ltd,RU	2010-05-20	5,985	22,528	15	1
38917	INTERCOMTEL Limited Company	2005-11-14	6,012	22,272	12	8
21332	OJSC "Vimpelcom"	2001-11-02	6,035	22,016	63	
35357	OOO Lira-S	2005-07-21	6,026	22,016	7	
42065	eTelecom Company	2006-12-13	6,019	22,016	16	4
5537	Garant-Park-Telecom, Ltd.	1996-02-01	6,040	21,760	5	1
51034	Weacom	2010-05-20	6,042	21,760	5	1
13055	JSC "Comstar-Regions"	2009-09-18	6,062	21,504	11	1
15493	Closed Joint Stock Company "Russian company"	2002-03-21	6,090	21,504	8	1
25446	Tomsk telecommunication company Ltd.	2002-11-25	6,081	21,504	24	
33991	Company Skala, Ltd	2004-09-24	6,116	21,504	17	1
42145	OOO "Bryansk Svyaz-TV"	2006-12-27	6,109	21,504	6	
48475	Closed Joint Stock Company Oskolnet	2008-12-01	6,071	21,504	9	
50596	Informatsionnye Tekhnologii LLC	2010-02-16	6,117	21,504	18	1
196739	USPEKH-AS Success Ltd,RU	2009-04-08	6,101	21,504	3	
5495	Saint Petersburg State University	1995-12-13	6,134	20,992	12	
34277	Alfa Ltd.	2010-07-13	6,151	20,992	22	3
196768	ABRIKOS-AS Business-Systems Ltd,RU	2009-05-19	6,147	20,992	6	
35400	OJSC Rostelecom	2005-08-01	6,193	20,736	25	
50473	Altagen CJSC	2010-01-22	6,190	20,736	12	
8345	Irkutsk Business Net	1997-06-11	6,278	20,480	6	
8636	Autonomous System for	1998-01-27	6,296	20,480	18	1
8920	Vostoktelecom Autonomous System	1998-08-07	6,309	20,480	12	
16083	Stack Ltd	2000-12-15	6,240	20,480	5	1
20870	CJSC "Caucasus - Transtelekom"	2001-06-22	6,280	20,480	62	1
34139	CJSC "TSI Service"	2004-11-03	6,279	20,480	12	1
35271	CJSC "AVIEL"	2005-07-06	6,303	20,480	2	1
39741	RUS.COM CO.LTD	2006-04-19	6,201	20,480	12	1
42448	OJSC Rostelecom	2007-02-22	6,268	20,480	7	
42599	CJSC Astarta	2007-03-20	6,299	20,480	3	
43530	Limited Liability Company Irtelcom	2007-08-17	6,224	20,480	5	
48166	FORTEX CJSC	2008-10-21	6,293	20,480	6	1
43146	Agava Ltd.	2007-06-14	6,320	20,224	25	12
20533	Sakhalin Telecom Ltd.	2001-03-26	6,393	19,456	62	
30733	CJSC GLOBUS-TELECOM	2003-11-20	6,388	19,456	6	1
39289	Limited Liability Company "MegaMax"	2011-04-18	6,382	19,456	8	
43314	DIANET Ltd.	2007-07-12	6,396	19,456	6	1
44347	Limited Company "SiNT"	2009-08-03	6,376	19,456	5	1
47313	ZAO "Electro-Com"	2008-06-02	6,383	19,456	8	
48940	Link Ltd.	2009-03-04	6,380	19,456	7	
30749	OJSC Rostelecom	2003-11-25	6,406	19,200	7	
35475	CJSC Scientific-Production Association Progressive	2005-08-16	6,421	19,200	14	1
197695	AS-REGRU "Domain names registrar REG.RU", Ltd,RU	2011-03-28	6,409	19,200	75	
3058	Joint SuperComputer Center of the Russian Academy 	1993-09-01	6,441	18,944	7	1
24722	Babilon-T	2002-03-05	6,422	18,944	77	
57044	CJSC "ER-Telecom Holding"	2011-07-07	6,464	18,688	23	3
57363	CDNvideo LLC	2011-10-10	6,446	18,688	66	
59713	CJSC "ER-Telecom Holding"	2012-10-04	6,459	18,688	21	3
15757	Open Joint Stock Company Gazprom Space Systems	2000-10-05	6,510	18,432	4	
16054	OJSC Rostelecom	2000-12-07	6,519	18,432	3	
24689	JSC Rosintel	2006-11-23	6,511	18,432	142	
24829	Astel-Telecom	2002-08-15	6,487	18,432	3	
30745	Site LLC	2003-11-25	6,556	18,432	16	
31499	+-------------------------------------------------	2004-05-28	6,539	18,432	24	
39578	Ltd "Maxima"	2006-03-21	6,504	18,432	5	
43274	Teleradiocompany Teleos-1 Ltd	2007-07-05	6,561	18,432	7	
43849	Sever-Svyaz	2007-10-09	6,524	18,432	2	
47218	OJSC MegaFon	2008-05-19	6,513	18,432	38	
49718	Nizhnevolzhskie Telecommunication Networks "REAL"	2009-08-27	6,493	18,432	16	
50214	QWARTA LLC	2009-12-02	6,532	18,432	21	
196750	SETI-WEBA SETI WEBA LTD,RU	2009-08-27	6,555	18,432	2	
197023	ASCOMTELTV OOO Comtel TV,RU	2010-04-16	6,514	18,432	4	
5568	ROSNIIROS Russian Institute for Public Networks	1996-03-05	6,589	18,176	13	1
13174	MTS OJSC	2000-04-19	6,587	18,176	10	
35815	OOO "Convex-Tagil-Center"	2005-11-03	6,565	18,176	12	
8382	OJSC Rostelecom	1997-07-16	6,606	17,920	10	
31163	OJSC MegaFon	2004-03-11	6,598	17,920	56	1
8299	JVC INFOTEL	1997-05-07	6,742	17,408	3	
8449	"ElCat" Ltd.	1997-08-28	6,677	17,408	71	1
25592	NETIS TELECOM Inc. Yaroslavl region ISP provider R	2003-01-21	6,659	17,408	8	1
35140	CJSC RACE TELECOM	2005-06-09	6,674	17,408	6	
43317	OOO "Fishnet Communications"	2007-07-12	6,652	17,408	2	1
43660	Shupashkartrans-K Ltd.	2007-09-10	6,666	17,408	5	
43782	ZAO 'DARS-IP'	2007-09-27	6,706	17,408	5	2
50009	Ltd. Quartz	2009-10-26	6,740	17,408	12	1
51004	Sakhalin Cable Telesystems Ltd	2010-05-14	6,662	17,408	66	
51669	Home Computer Networks ltd.	2010-10-18	6,723	17,408	18	
57227	Subnet LLC	2011-08-29	6,682	17,408	3	
35032	LLC SIP "NIS"	2005-05-23	6,807	16,896	6	
48320	KETIS Ltd.	2008-11-12	6,826	16,896	8	
44724	Octopusnet LTD	2008-02-28	6,854	16,640	31	1
5387	Institute of Computational Technologies of SB RAS	1995-07-27	6,974	16,384	14	2
5431	OOO FREEnet Group	1995-10-06	7,168	16,384	1	1
5468	Yeltsin UrFU, Ural Federal University	1995-11-15	7,106	16,384	2	
6694	Nonprofit Partnership for the Development of Finan	1996-06-28	7,216	16,384	4	1
6761	CJSC Ingate Development	2008-08-11	7,077	16,384	3	
8241	CJSC Relline	1997-03-19	6,937	16,384	2	
12494	OOO "Post ltd"	2002-11-04	6,895	16,384	8	1
12976	LLC Svyaz VSD	2000-02-02	7,041	16,384	6	1
13227	Kraft-s jsc.	2000-05-11	7,090	16,384	2	1
15658	Digit One LLC Podolsk	2000-09-05	7,129	16,384	4	
20803	LLC "Ris-Tel"	2001-06-01	6,939	16,384	14	
24789	OJSC Rostelecom	2002-03-28	7,135	16,384	3	
25100	Non state educational institution "Educational Sci	2002-07-25	7,003	16,384	45	
25189	NLine LLC	2002-08-27	6,953	16,384	1	
25534	Intelsoft Kazakstan AS	2002-12-27	7,046	16,384	20	1
28947	CJSC "InT"	2003-04-16	7,255	16,384	8	
29470	CJSC "RetnNet"	2003-09-19	7,038	16,384	1	1
31028	Novoe Kabelnoe Television Ltd.	2009-08-06	6,965	16,384	5	
31425	OJSC "Vimpelcom"	2004-05-13	7,250	16,384	11	
31558	ZhelGorTeleKom JSC	2006-07-10	7,251	16,384	4	
33902	Closed Joint Stock Company "Star Networks"	2004-09-02	7,222	16,384	4	
33993	Computers and Peripherals Ltd.	2004-09-24	6,935	16,384	7	
34205	OJSC Rostelecom	2004-11-18	7,080	16,384	34	
34232	PulNet Limited	2009-11-12	6,942	16,384	1	
34550	Intercon JSC	2005-02-14	7,035	16,384	8	
34896	Vostoktelecom Telephone Company Limited Liability 	2005-04-26	6,997	16,384	1	
38951	OJSC Rostelecom	2005-11-17	7,137	16,384	7	1
39045	LLC "Gazprom telecom"	2005-12-02	7,005	16,384	31	1
41535	Rusonyx, Ltd.	2006-09-08	6,901	16,384	1	
41802	Limited Liability Company Kvidex-Telecom	2006-10-26	6,905	16,384	2	
43567	UG-TELECOM Ltd.	2007-08-23	7,159	16,384	5	
43714	Production co-operative Economic-legal laboratory	2007-09-18	6,951	16,384	1	2
48249	"Capital Telecom" Limited Company	2008-10-29	7,254	16,384	1	
49120	Gorset Ltd.	2009-04-15	6,926	16,384	6	
49136	OJSC Telecommunication networks	2009-04-16	6,977	16,384	21	
49371	MAKSIM Co Ltd.	2009-05-27	7,108	16,384	1	
49373	JSC "Universal Card Technologies"	2009-05-28	7,171	16,384	3	
49483	SKAT-Media Ltd.	2009-06-17	6,983	16,384	2	
50147	Netcity O.O.O.	2009-11-23	7,269	16,384	1	
57992	TransPromStroy Ltd	2012-03-27	7,008	16,384	33	
60490	Mobile TeleSystems Open Joint Stock Company	2013-07-11	7,183	16,384	5	
196949	PODRYAD-AS Kozitskiy A.M. PI,RU	2010-03-01	6,958	16,384	35	2
197298	ATEL-LTDR OOO "Avtotransport Trejding Jekspedicija	2010-10-07	7,205	16,384	15	
201218	LIGHT-SVIAZ LLC Light-Svyaz,RU	2014-12-19	6,968	16,384	3	
49291	Interproekt Ltd.	2009-05-12	7,288	16,128	7	
196797	CITYTELENET Closed Joint Stock Company TransTeleCo	2009-10-20	7,291	16,128	69	
196991	SO-UPS System Operator of the United Power System,	2010-03-24	7,280	16,128	56	
199793	DEPO40-AS Trusov Ilya Igorevych,RU	2014-01-22	7,323	15,872	42	
24588	OOO Company Tron	2002-01-09	7,367	15,360	25	
42387	Limited Company Svyazservice	2007-02-14	7,401	15,360	4	
47352	TechPro Ltd.	2008-06-06	7,381	15,360	60	
47659	InterTelecom Ltd.	2008-07-28	7,370	15,360	7	
60098	CJSC Insit-Invest	2014-05-20	7,385	15,360	48	
201121	AUTO-1INS OOO INSTALLING,RU	2015-01-23	7,371	15,360	60	
48361	Global Telecommunications Ltd.	2008-11-18	7,430	15,104	10	2
52041	Timer LTD	2010-12-20	7,426	15,104	21	2
5429	"UMOS CENTER" LLC	2001-01-25	7,480	14,592	4	1
48209	OOO LANCRONIX	2008-10-24	7,483	14,592	11	
56377	CJSC "ER-Telecom Holding"	2011-02-14	7,484	14,592	7	1
13257	Polarcom	2000-05-17	7,578	14,336	9	
38972	intersat Ltd.	2005-11-22	7,550	14,336	43	
39703	Closed Joint Stock Company SibTransTelecom	2013-05-13	7,525	14,336	7	
39858	CJSC "Comstar-Regions"	2011-03-16	7,542	14,336	4	
40993	MTS OJSC	2006-05-26	7,507	14,336	3	
42304	Sibirskaya set Ltd	2007-01-30	7,581	14,336	3	
42322	MTS OJSC	2007-02-02	7,582	14,336	3	
42678	JSC Meganet	2007-03-30	7,597	14,336	5	1
44882	Vsevnet Ltd.	2008-03-26	7,552	14,336	3	1
44963	Joint Stock company "KMVtelecom"	2008-04-09	7,596	14,336	43	
47236	CityLink Ltd	2008-05-22	7,510	14,336	15	
47844	ZAO "Group Tower Telecom"	2008-09-02	7,512	14,336	12	
49776	Gorset Ltd.	2009-09-09	7,587	14,336	3	
58002	OJSC Svyazinform	2012-03-30	7,540	14,336	4	1
16300	JSC Intertax	2009-11-06	7,631	14,080	27	1
6789	LLC "CRELCOM"	1996-10-10	7,642	13,824	5	1
20730	BIKS+ Ltd	2011-02-24	7,649	13,824	8	
41592	Closed Joint Stock Company Baykalwestcom	2006-09-19	7,634	13,824	38	
42244	Hosting Operator eServer.ru Ltd.	2007-01-23	7,651	13,824	26	4
20655	e-Style ISP LLC	2001-04-27	7,802	13,312	11	3
20764	CJSC Rascom, St.Petersburg, Russia	2001-05-22	7,773	13,312	4	1
29319	Informational-measuring systems Ltd.	2003-07-30	7,797	13,312	3	1
31484	OOO Direct Telecom	2004-05-26	7,748	13,312	5	
31724	Joint Stock Company Svyazist	2006-06-09	7,789	13,312	8	
42429	Tele.RU Ltd.	2007-02-20	7,708	13,312	3	
42676	Joint Stock Company Smartkom	2007-03-30	7,777	13,312	5	
44053	Unilink Ltd	2007-11-09	7,756	13,312	7	1
44927	LLC Telecom MPK	2008-04-03	7,762	13,312	7	1
49345	Continental Ltd.	2009-05-22	7,711	13,312	9	
196742	EKRAN-AS CJSC "Ekran",RU	2009-04-14	7,717	13,312	15	1
201952	ATEL-RYBINSK LTD Atel-Rybinsk,RU	2014-05-22	7,722	13,312	21	
35401	ZAO "Tele-Service Tula"	2005-08-01	7,842	12,800	9	1
38922	Wiland Ltd	2005-11-15	7,845	12,800	31	
50477	Svyaz-Energo Ltd.	2010-01-25	7,856	12,800	13	1
28738	LLC Company Interlan Communications	2003-02-12	7,897	12,544	11	
29329	NODEX Limited	2003-08-01	7,933	12,544	7	1
56981	CJSC "ER-Telecom Holding"	2011-06-28	7,937	12,544	12	3
5386	Space Research Institute of Russian Academy of Sci	1995-07-21	7,972	12,288	2	
8711	CJSC "Magistral Telecom"	1998-03-13	8,019	12,288	5	1
16043	Samara Telecom Autonomous System	2000-11-29	8,073	12,288	3	
16179	JSC "Digital channels network"	2001-01-15	8,107	12,288	2	
16230	LLC Skynet, Ekaterinburg, Russia	2001-02-05	8,075	12,288	4	
16256	MTS OJSC	2004-08-04	8,037	12,288	3	
20519	OJSC Rostelecom	2001-03-20	8,116	12,288	2	
20806	JSC InfoTeCS Taganrog Telecom	2001-06-05	8,084	12,288	11	
21135	MTT-AS MTT AS (Russia),RU	2001-09-06	8,213	12,288	2	1
24810	OJSC Rostelecom	2002-04-08	8,188	12,288	52	1
25531	Intinform Ltd.	2002-12-24	7,956	12,288	2	
29047	Stack Ltd. Autonomous System	2003-05-19	8,203	12,288	2	
30855	Tele-plus LLC	2003-12-19	7,997	12,288	3	
31643	Gorodskaya elektronnaya svyaz Ltd	2004-06-29	8,139	12,288	4	
33840	JSC Startel	2004-08-12	8,016	12,288	6	
34898	DTS LLC	2005-04-26	8,051	12,288	7	
35558	Izhevsk Network Technologies Ltd	2005-09-05	8,208	12,288	2	
38934	Pride Limited company	2005-11-15	8,060	12,288	24	
38964	CJSC ADVANTAGE TELECOM	2005-11-18	7,955	12,288	2	
39087	P.A.K.T LLC	2005-12-09	8,193	12,288	3	1
39735	"Telecom Management" Company Limited	2006-04-19	8,097	12,288	34	1
39775	Limited Liability Company HyperNet	2006-04-24	7,999	12,288	2	1
39799	CJSC "COMSTAR-regions"	2007-05-04	8,000	12,288	9	
41349	Limited Liability Company MVM Technology	2006-07-27	8,056	12,288	2	1
41976	OJSC MegaFon	2006-11-24	7,993	12,288	15	
47119	VL-Telecom Ltd	2008-04-29	7,958	12,288	2	
47270	Open Joint Stock Company Kompanya Troitsk Telecom	2008-05-28	8,195	12,288	3	
48687	Noviton Ltd	2008-12-31	8,010	12,288	9	
49476	Multiregional Transit Telecom	2009-06-16	8,111	12,288	8	1
49583	Kom lan Ltd	2009-07-08	8,077	12,288	2	
49779	Joint-Stock Company Investpribor	2009-09-10	7,977	12,288	6	1
50007	OEZET Ltd.	2012-01-26	8,144	12,288	2	
51042	Klimovsk network Ltd	2010-05-21	8,214	12,288	5	
60681	Impulse Ltd.	2013-05-29	8,043	12,288	7	
29053	Telenet Ltd.	2003-05-21	8,236	12,032	13	1
31501	SPB-TELEPORT Autonomous System	2004-06-01	8,219	12,032	7	
43727	KVANT-TELEKOM Closed Joint Stock Company	2007-09-19	8,231	12,032	38	1
34757	Sibirskie Seti Ltd.	2005-03-30	8,279	11,776	6	
47398	Public corporation Siberian phone company	2008-06-12	8,275	11,776	6	
52201	LLC "TC TEL"	2011-01-25	8,264	11,776	9	1
197498	VERBETA-AS VERBETA Ltd.,RU	2010-12-28	8,294	11,520	5	1
20631	Artecom Ltd	2012-07-23	8,382	11,264	5	
21480	JSC "WestBalt Telecom"	2001-12-27	8,407	11,264	7	
24663	ISP company COMPLAT	2002-02-11	8,370	11,264	13	1
34467	JSC Telephone Company "Sotcom"	2005-01-26	8,441	11,264	5	
34747	OJSC "Vimpelcom"	2005-03-29	8,413	11,264	10	
34892	Infolink	2005-04-26	8,427	11,264	19	1
39264	JSC Sakha-Belkom	2006-01-20	8,416	11,264	17	1
47531	GorPTUs OOO	2008-07-02	8,363	11,264	3	
49577	PE Romankov Dmitry Vladimirovich	2009-07-07	8,424	11,264	3	
51515	Vega-Service, LLC	2010-09-15	8,409	11,264	28	
52043	LLC "Multiservice"	2010-12-20	8,412	11,264	5	
43865	Intek-M LLC	2007-10-11	8,447	11,008	14	
48096	OOO IT-Grad	2008-10-13	8,482	11,008	9	2
49335	Mir Telematiki Ltd	2009-05-20	8,485	11,008	39	2
39701	SkyLine Ltd	2006-04-11	8,490	10,752	4	
40995	Sibirskie Seti Ltd.	2006-05-29	8,506	10,752	7	
44941	ZAO Astrakhan Digital Television	2008-04-04	8,537	10,752	18	1
49063	Dataline Ltd	2009-04-03	8,494	10,752	34	1
49325	Kvartal Plus Ltd	2009-05-19	8,550	10,752	7	
50289	Limited Liability Company WELLCOM-L	2009-12-15	8,553	10,752	50	1
6672	LIMITED LIABILITY COMPANY RELCOM-SPB	1996-06-18	8,613	10,496	3	1
44257	CJSC "COMSTAR-regions"	2007-12-13	8,559	10,496	14	
48400	Mobile TeleSystems Open Joint Stock Company	2008-11-21	8,571	10,496	5	
50071	CJSC "COMSTAR-regions"	2009-11-09	8,584	10,496	7	
8410	LLC "NovInvestRezerv"	2003-09-19	8,775	10,240	3	
9177	Mezhdurechensk factory of radio equipment repair, 	2008-09-15	8,776	10,240	3	
16287	OJSC Rostelecom	2001-02-19	8,743	10,240	2	
20483	EUROCOM Ltd.,	2001-03-13	8,808	10,240	2	
21240	JSC Web Media Services	2001-10-04	8,842	10,240	24	
21367	Zvezda Telecom Ltd.	2011-06-15	8,825	10,240	7	1
24684	IPport ZAO	2002-02-18	8,646	10,240	41	
24762	StelcomEngineering LLC	2002-03-15	8,704	10,240	6	
25880	OAO Yurgatelekom	2011-04-04	8,784	10,240	15	
29285	AMT closed joint-stock company	2003-07-22	8,768	10,240	12	
30833	Authonomous System for Technology & Networks Co	2003-12-16	8,632	10,240	9	1
30936	RENET COM Autonomous System	2004-01-21	8,788	10,240	6	
34221	JSC QUICKLINE	2004-11-22	8,644	10,240	9	1
34266	Uralwestcom CJSC	2004-12-02	8,724	10,240	2	
34485	JSC Electrosviaz	2005-01-31	8,701	10,240	2	
35018	First Mile,Ltd.	2005-05-18	8,811	10,240	4	
39613	MELT limited liability company	2006-03-24	8,633	10,240	30	
41070	Joint Stock Company Artemovskoye Interaktivnoe Tel	2006-06-08	8,679	10,240	4	
41947	OAO Webalta	2006-11-22	8,653	10,240	2	
43404	Fastnet LLC	2007-07-26	8,765	10,240	2	1
44391	LTD Elektrosvyaz	2008-01-16	8,731	10,240	28	
44736	Teleservice JSC	2008-02-29	8,709	10,240	3	
47211	OOO Kolpinskie Internet-Seti	2008-05-16	8,818	10,240	2	1
47530	Novokuznetsk Telecom Ltd	2008-07-02	8,657	10,240	5	1
47954	Alpha Net Telecom Ltd	2008-09-19	8,762	10,240	20	
48044	Chita-On-Line Ltd.	2008-10-02	8,687	10,240	3	
48327	Ray-Svyaz Ltd.	2008-11-12	8,736	10,240	7	
49368	DomoLAN Ltd.	2009-05-27	8,666	10,240	2	
49508	KS Telecom, Co.,Ltd	2009-06-19	8,832	10,240	8	
49893	Bitrace telecom Ltd.	2009-10-05	8,697	10,240	6	
56361	Orgtechservice Ltd	2011-02-10	8,801	10,240	5	1
56534	Comfortel Ltd	2011-03-11	8,741	10,240	7	2
196936	ASARTTELECOM Art Telecom Ltd.,RU	2010-05-28	8,683	10,240	3	
5467	Non state educational institution "Educational Sci	1995-11-15	8,865	9,984	6	
31500	JSC GLOBALNET	2004-05-28	8,895	9,984	16	
48287	RU-SERVICE Ltd	2008-11-04	8,863	9,984	17	3
197145	ASINFIUM Infium LLC,RU	2010-06-30	8,880	9,984	12	1
21442	JSC Megapolis-Telecom	2008-03-19	8,957	9,728	6	
34771	Megaseti Ltd.	2009-08-10	8,908	9,728	37	
43235	Sprint Ltd.	2007-06-29	8,955	9,728	3	
44172	Courier Plus Ltd.	2007-11-28	8,930	9,728	5	
45054	Di-Net LLC	2008-04-25	8,903	9,728	4	
3217	JSC ULTRAMARINE	1994-04-20	9,017	9,472	4	
8249	CJSC Togliatti Telecom	1997-03-25	9,274	9,216	2	1
12739	NetLine Ltd	1999-10-20	9,283	9,216	5	1
15552	Co. Ltd. SaNi-C	2005-04-13	9,089	9,216	2	1
15682	ITERANET LLC	2000-09-11	9,311	9,216	6	
15930	WIPLINE, Corp.	2006-07-25	9,223	9,216	12	1
24665	OJSC Rostelecom	2002-02-11	9,206	9,216	7	
24783	OJSC Rostelecom	2002-03-26	9,058	9,216	3	
25227	Avantel, Close Joint Stock Company	2002-09-06	9,092	9,216	10	2
31690	OOO GeoTelecommunications	2004-07-14	9,253	9,216	3	
34241	OOO New Communication Technologies	2004-11-25	9,307	9,216	28	2
34879	NGENIX	2005-04-22	9,312	9,216	31	1
39586	NPP Saturn Telecom Ltd.	2006-03-21	9,100	9,216	4	1
39709	EXTREME LTD	2006-04-13	9,292	9,216	3	1
39860	Inteks Service Ltd.	2006-05-15	9,186	9,216	2	
43148	OJSC Mobile TeleSystems	2007-06-14	9,295	9,216	13	
44270	TK Tor Network	2007-12-14	9,123	9,216	7	
44300	LLC "IPLS"	2007-12-20	9,125	9,216	5	1
44895	Antenna-Garant Ltd.	2008-03-28	9,293	9,216	13	
45051	LLC "InfoCentre"	2008-04-25	9,249	9,216	6	
47111	CJSC "TKS "Neva"	2008-04-28	9,065	9,216	2	
47193	LAN-Optic, Ltd	2008-05-14	9,127	9,216	3	
47684	CJSC "Radiosvyaz"	2008-08-01	9,160	9,216	4	
48128	Obyedinyonniye Lokalniye Seti Ltd.	2008-10-15	9,251	9,216	4	
48467	OOO 'Pronet'	2008-12-01	9,138	9,216	9	1
48481	King-Online Ltd.	2008-12-01	9,076	9,216	3	
48515	Praktika Ltd.	2008-12-05	9,191	9,216	2	
48654	Balnet Ltd.	2008-12-23	9,078	9,216	2	
49724	CJSC Vainah Telecom	2009-08-27	9,264	9,216	8	
49828	LLC DARNET	2009-09-25	9,170	9,216	4	
50716	Telecom.ru Ltd	2010-03-15	9,229	9,216	5	1
50911	ITC Electron Ltd	2010-04-20	9,309	9,216	14	
51592	OOO Svift Telecom	2010-10-05	9,141	9,216	3	
60139	Z-Telecom Ltd	2014-05-01	9,171	9,216	6	
20895	Yuzhniy TELECOM ltd.	2001-06-29	9,361	8,960	5	
31195	OJSC MegaFon	2004-03-19	9,402	8,960	22	
42775	ADWORLDS TECHNOLOGIES LP	2007-04-13	9,332	8,960	6	
44733	LTD RTComm-Yug	2008-02-29	9,315	8,960	5	
62069	Telecommunication Union Ltd.	2014-02-25	9,317	8,960	5	
28884	MTS OJSC	2003-03-26	9,525	8,704	9	
41458	The MVS Group Ltd	2006-08-24	9,411	8,704	6	
42574	Novaya Sibir Plus Ltd.	2007-03-14	9,491	8,704	23	
42589	UDP Ltd.	2007-03-19	9,416	8,704	2	
44030	OtradnoeNet Ltd.	2007-11-07	9,487	8,704	2	1
44604	Svyaz-Telecom Ltd.	2008-02-12	9,456	8,704	8	
48738	Elvis Apanet ZAO	2009-01-28	9,442	8,704	3	
49037	Megalink Ltd.	2009-03-31	9,476	8,704	3	1
49350	CJSC "Comstar Regions"	2009-05-25	9,511	8,704	3	
3312	IT Energy Service	1995-02-03	9,570	8,448	2	
15934	JSC Zebra Telecom	2000-11-06	9,557	8,448	4	
24638	Rambler Internet Holding LLC	2002-01-31	9,593	8,448	2	1
31370	OOO Montaj Telecom Service	2004-04-27	9,554	8,448	3	1
34287	CJSC "Volgograd-GSM"	2004-12-08	9,692	8,448	3	
